"id","Alexandrium ( cells/L )","Pseudo-nitzschia seriata ( cells/L )","Ammonium ( uM )","Nitrate ( uM )","Nitrite ( uM )","Phosphate ( uM )","Silicate ( uM )","Temp ( Celsius )","locationID","eventDate"
"HABs-CalPoly_2012-02-15T20:30:00Z",0,0,2.8297846,11.408032,0.300641,1.089462,13.172419,11.9,"CalPoly",2012-02-15
"HABs-CalPoly_2012-03-03T21:00:00Z",0,0,1.6704084,21.451475,0.330471,1.548859,24.015808,12.2,"CalPoly",2012-03-03
"HABs-CalPoly_2012-03-21T22:45:00Z",0,19192.979,1.6481829,16.815996,0.30505,1.343095,21.356913,13,"CalPoly",2012-03-21
"HABs-CalPoly_2012-04-04T21:30:00Z",0,6397.6597,2.7746465,25.177294,0.485685,2.351421,31.100014,12.9,"CalPoly",2012-04-04
"HABs-CalPoly_2012-04-18T22:00:00Z",0,0,2.0023608,20.564835,0.315892,1.6566727,25.177515,13.8,"CalPoly",2012-04-18
"HABs-CalPoly_2012-05-02T21:30:00Z",0,4265.1064,2.352015,12.260841,0.307676,1.3002317,18.540083,13.8,"CalPoly",2012-05-02
"HABs-CalPoly_2012-05-17T21:30:00Z",0,10662.766,0.6662772,20.673822,0.452827,2.1009355,32.043064,15.2,"CalPoly",2012-05-17
"HABs-CalPoly_2012-06-14T23:00:00Z",0,40518.51,0.4995762,0.967607,0,0.2430385,0,15.3,"CalPoly",2012-06-14
"HABs-CalPoly_2012-06-29T22:30:00Z",0,29855.744,0.8268498,0.947193,0.107622,0.3197415,1.0936638,16.1,"CalPoly",2012-06-29
"HABs-CalPoly_2012-07-11T18:15:00Z",2132.5532,59711.49,NA,NA,NA,NA,NA,15.9,"CalPoly",2012-07-11
"HABs-CalPoly_2012-07-28T19:45:00Z",0,2132.5532,1.593435,1.013215,0.158314,0.4197803,3.9399004,13.9,"CalPoly",2012-07-28
"HABs-CalPoly_2012-08-13T21:55:00Z",0,0,0,0.490877,0,0.17505,2.169864,15.9,"CalPoly",2012-08-13
"HABs-CalPoly_2012-08-24T19:15:00Z",0,5863.8438,0.35925466,1.983157,0.162849,0.405221,2.337341,11,"CalPoly",2012-08-24
"HABs-CalPoly_2012-09-07T22:00:00Z",0,7996.151,0.8961813,2.79122,0.373067,0.814143,10.331311,NA,"CalPoly",2012-09-07
"HABs-CalPoly_2012-09-20T23:40:00Z",0,10661.534,0.58442825,0.652656,0,0.323843,4.202545,15.9,"CalPoly",2012-09-20
"HABs-CalPoly_2012-10-05T00:20:00Z",0,0,1.2486067,1.11128,0.256233,0.714604,13.51394,15.8,"CalPoly",2012-10-05
"HABs-CalPoly_2012-10-19T23:40:00Z",0,39447.676,0.88342583,2.484598,0.201405,0.635113,4.232571,17,"CalPoly",2012-10-19
"HABs-CalPoly_2012-11-02T23:15:00Z",0,533.0767,1.384019,3.022325,0.259121,0.784296,8.453966,15,"CalPoly",2012-11-02
"HABs-CalPoly_2012-11-16T15:15:00Z",0,2132.307,2.699099,13.67332,0.390268,1.420099,11.402501,13,"CalPoly",2012-11-16
"HABs-CalPoly_2012-11-29T14:35:00Z",0,533.0767,2.564281,2.820631,0.376968,0.804314,7.610494,13,"CalPoly",2012-11-29
"HABs-CalPoly_2012-12-06T17:00:00Z",0,0,2.202812,5.202592,0.299213,1.049954,8.126878,15,"CalPoly",2012-12-06
"HABs-CalPoly_2012-12-14T18:10:00Z",0,0,1.3298689,4.235808,0.374007,0.691435,8.113379,12,"CalPoly",2012-12-14
"HABs-CalPoly_2012-12-31T17:35:00Z",0,533.0767,1.1768652,7.217871,0.415084,0.859489,13.549623,12,"CalPoly",2012-12-31
"HABs-CalPoly_2013-01-11T21:30:00Z",0,0,2.0510283,13.877292,0.441312,0,20.128668,12,"CalPoly",2013-01-11
"HABs-CalPoly_2013-01-19T00:15:00Z",0,0,2.6466796,28.05945,0.485564,1.946173,30.286093,12,"CalPoly",2013-01-19
"HABs-CalPoly_2013-01-25T21:30:00Z",0,0,1.2379693,8.648567,0.128111,0.961363,8.463002,12,"CalPoly",2013-01-25
"HABs-CalPoly_2013-02-01T22:30:00Z",1066.1534,1066.1534,2.3064792,5.35714,0.189105,1.010334,8.704366,11.5,"CalPoly",2013-02-01
"HABs-CalPoly_2013-02-08T21:30:00Z",1066.1534,0,1.0168647,5.90474,0.19172,0.816967,8.182496,11,"CalPoly",2013-02-08
"HABs-CalPoly_2013-02-14T00:15:00Z",533.0767,3198.4604,2.2869153,8.678359,0.262876,0.984483,10.840867,12,"CalPoly",2013-02-14
"HABs-CalPoly_2013-02-22T21:45:00Z",0,1599.2302,0.75769264,4.986758,0.193841,0.762582,8.181112,12,"CalPoly",2013-02-22
"HABs-CalPoly_2013-03-03T02:15:00Z",0,533.0767,0.8408676,14.1206,0.292878,1.324233,20.474207,12,"CalPoly",2013-03-03
"HABs-CalPoly_2013-03-08T21:20:00Z",533.0767,2665.3835,0.2796163,4.875227,0.177464,0.850188,6.204578,11,"CalPoly",2013-03-08
"HABs-CalPoly_2013-03-16T00:00:00Z",0,21323.068,0.22528127,3.160502,0,0.236512,1.565691,15,"CalPoly",2013-03-16
"HABs-CalPoly_2013-03-20T19:20:00Z",2132.307,13859.995,0.3682433,0.379746,0,0.227741,0,12,"CalPoly",2013-03-20
"HABs-CalPoly_2013-04-01T20:50:00Z",0,33050.758,0.97984713,5.69578,0,0.564249,1.880467,14,"CalPoly",2013-04-01
"HABs-CalPoly_2013-04-05T18:45:00Z",0,3731.537,0.46801668,0.774063,0,0.241052,0,14,"CalPoly",2013-04-05
"HABs-CalPoly_2013-04-12T17:30:00Z",0,0,1.6279452,19.487316,0.243384,1.854611,25.484558,9,"CalPoly",2013-04-12
"HABs-CalPoly_2013-04-17T22:45:00Z",0,39447.676,0.6250089,5.960712,0.26048043,0.67395943,12.514621,12,"CalPoly",2013-04-17
"HABs-CalPoly_2013-04-23T19:30:00Z",0,39447.676,0.7841262,12.437715,0.23386846,0.81673306,3.8786998,14,"CalPoly",2013-04-23
"HABs-CalPoly_2013-05-01T17:45:00Z",0,10128.458,1.835788,9.286377,0.19170257,0.95729506,6.498446,14,"CalPoly",2013-05-01
"HABs-CalPoly_2013-05-11T19:00:00Z",0,19190.762,1.3401861,7.41553,0.23117866,0.58844423,7.402782,14.5,"CalPoly",2013-05-11
"HABs-CalPoly_2013-05-17T18:10:00Z",0,123673.8,0.6133208,3.507721,0.16035314,0.5203302,10.227911,13,"CalPoly",2013-05-17
"HABs-CalPoly_2013-05-24T10:15:00Z",0,356628.34,0.46872184,7.9369383,0.26490557,0.7471693,16.254393,11.67,"CalPoly",2013-05-24
"HABs-CalPoly_2013-05-31T17:45:00Z",0,271869.12,0.27003238,0.7633947,0.14410274,0.31253955,15.668652,12.2,"CalPoly",2013-05-31
"HABs-CalPoly_2013-06-07T20:00:00Z",0,36249.22,1.2545754,0.24930398,0,0.1136162,1.1195595,13.89,"CalPoly",2013-06-07
"HABs-CalPoly_2013-06-18T00:30:00Z",0,0,2.242864,1.1738043,0.1993017,0.53927225,11.510298,14.4,"CalPoly",2013-06-18
"HABs-CalPoly_2013-06-27T16:00:00Z",2132.307,800681.25,0.9864033,3.9432545,0.16554862,0.8014352,6.258899,14.51,"CalPoly",2013-06-27
"HABs-CalPoly_2013-07-02T15:45:00Z",0,391278.3,1.1000811,0.48788726,0,0.32088435,2.0869458,13.33,"CalPoly",2013-07-02
"HABs-CalPoly_2013-07-11T16:30:00Z",0,533.0767,4.6297307,8.24876,0.28522334,1.3246515,10.641094,15.2,"CalPoly",2013-07-11
"HABs-CalPoly_2013-07-18T16:30:00Z",0,11727.6875,4.8968525,10.848027,0.49767953,1.6265606,27.480415,13.3,"CalPoly",2013-07-18
"HABs-CalPoly_2013-07-25T16:20:00Z",0,349698.34,0.59844863,3.5196571,0,0.48715714,3.9742343,14.3,"CalPoly",2013-07-25
"HABs-CalPoly_2013-08-01T16:00:00Z",1066.1534,4264.614,2.0878463,1.487782,0.17061493,0.5315668,4.765851,NA,"CalPoly",2013-08-01
"HABs-CalPoly_2013-08-07T21:45:00Z",0,126872.26,0.4987598,0.5524552,0.13172568,0.5560293,7.4266276,14.82,"CalPoly",2013-08-07
"HABs-CalPoly_2013-08-15T16:30:00Z",0,14393.071,1.2621047,0,0,0.1221871,1.0339264,16.01,"CalPoly",2013-08-15
"HABs-CalPoly_2013-08-21T17:00:00Z",0,0,1.2653888,2.1946018,0.10408554,0.5781586,7.8033385,15.3,"CalPoly",2013-08-21
"HABs-CalPoly_2013-08-29T17:30:00Z",0,1599.2302,4.7180257,5.941481,0.322465,1.446058,14.324618,14.07,"CalPoly",2013-08-29
"HABs-CalPoly_2013-09-05T18:30:00Z",0,30918.45,1.7577754,1.1199853,0.130524,0.644219,3.756341,16.5,"CalPoly",2013-09-05
"HABs-CalPoly_2013-09-12T21:00:00Z",0,69299.98,0.9060008,2.436701,0.211256,0.683632,10.381182,15.8,"CalPoly",2013-09-12
"HABs-CalPoly_2013-09-19T18:30:00Z",0,266005.28,0.36366236,3.0529783,0.247183,0.967015,14.844698,13.5,"CalPoly",2013-09-19
"HABs-CalPoly_2013-09-28T21:00:00Z",0,579454.4,0.32671285,0.47955662,0,0.200491,1.679981,NA,"CalPoly",2013-09-28
"HABs-CalPoly_2013-10-05T00:00:00Z",0,226024.53,1.9803634,1.2838622,0,0.669403,5.673223,NA,"CalPoly",2013-10-05
"HABs-CalPoly_2013-10-12T18:00:00Z",0,13859.995,0.6373748,0.52328736,0,0.359095,0,13.8,"CalPoly",2013-10-12
"HABs-CalPoly_2013-10-17T23:00:00Z",0,0,0.9185923,2.0005944,0.196683,0.508775,4.408075,15.4,"CalPoly",2013-10-17
"HABs-CalPoly_2013-10-25T16:15:00Z",0,0,3.3970032,2.8650076,0.329112,0.902671,12.259055,14.56,"CalPoly",2013-10-25
"HABs-CalPoly_2013-11-02T18:45:00Z",0,9062.305,2.0507274,7.4462113,0.430439,1.117717,15.807096,13.97,"CalPoly",2013-11-02
"HABs-CalPoly_2013-11-11T21:20:00Z",0,7463.074,0.90001965,0.5910279,0.131727,0.2566,4.160783,14.2,"CalPoly",2013-11-11
"HABs-CalPoly_2013-11-17T23:30:00Z",0,0,0.9798675,2.3968225,0.209038,0.790457,13.507371,NA,"CalPoly",2013-11-17
"HABs-CalPoly_2013-11-25T15:45:00Z",0,57039.21,1.3456293,1.3499261,0.197827,0.729657,7.712098,NA,"CalPoly",2013-11-25
"HABs-CalPoly_2013-12-01T20:00:00Z",0,0,1.3422312,0.7935544,0.144921,0.494875,4.86375,NA,"CalPoly",2013-12-01
"HABs-CalPoly_2013-12-08T23:00:00Z",0,0,3.0294561,8.4379225,0.314532,1.137391,12.885051,12.674,"CalPoly",2013-12-08
"HABs-CalPoly_2013-12-13T20:20:00Z",0,5330.767,1.4989401,11.584306,0.48689,1.331284,18.270103,11.9,"CalPoly",2013-12-13
"HABs-CalPoly_2013-12-18T21:10:00Z",0,0,1.439291,1.291244,0,0.394212,1.839741,12.8,"CalPoly",2013-12-18
"HABs-CalPoly_2014-01-05T22:15:00Z",0,1066.1534,3.482862,2.969504,0.14974,0.653444,5.632697,13.6,"CalPoly",2014-01-05
"HABs-CalPoly_2014-01-10T19:45:00Z",0,0,4.155935,12.892118,0.230987,1.412779,12.132702,13.5,"CalPoly",2014-01-10
"HABs-CalPoly_2014-01-17T20:10:00Z",0,0,1.5849538,7.690019,0.252444,0.875067,10.684196,13,"CalPoly",2014-01-17
"HABs-CalPoly_2014-01-24T20:15:00Z",0,0,2.3812547,4.83974,0.161938,0.668572,5.953798,13.5,"CalPoly",2014-01-24
"HABs-CalPoly_2014-01-31T20:40:00Z",0,0,3.903935,3.066102,0,0.83191,3.751854,13,"CalPoly",2014-01-31
"HABs-CalPoly_2014-02-17T19:10:00Z",0,0,3.991302,6.947665,0.420771,1.081641,11.6233,11.9,"CalPoly",2014-02-17
"HABs-CalPoly_2014-02-23T21:00:00Z",0,0,2.8436003,10.163007,0.28706,0.924029,12.657811,13.2,"CalPoly",2014-02-23
"HABs-CalPoly_2014-03-02T20:30:00Z",0,0,4.753725,13.274443,0.297749,1.498024,16.7134,13.6,"CalPoly",2014-03-02
"HABs-CalPoly_2014-03-09T23:15:00Z",0,0,1.6736964,4.749382,0.172071,0.418438,6.786863,14.5,"CalPoly",2014-03-09
"HABs-CalPoly_2014-03-17T16:45:00Z",0,4264.614,2.7268763,6.559897,0,0.775659,6.473863,13.1,"CalPoly",2014-03-17
"HABs-CalPoly_2014-03-30T20:20:00Z",0,54373.824,2.7455072,3.945476,0.132209,0.657472,3.345412,12.7,"CalPoly",2014-03-30
"HABs-CalPoly_2014-04-07T15:35:00Z",0,37315.37,2.3057423,11.288354,0.23269,1.127138,12.028435,12.5,"CalPoly",2014-04-07
"HABs-CalPoly_2014-04-14T16:15:00Z",0,127405.336,4.019306,12.885542,0.268201,1.13332,5.361636,10.9,"CalPoly",2014-04-14
"HABs-CalPoly_2014-04-21T16:00:00Z",0,386480.62,1.5622993,6.88629,0,0.692883,3.690046,14.1,"CalPoly",2014-04-21
"HABs-CalPoly_2014-04-28T16:00:00Z",0,53307.67,3.8536386,17.803383,0.357838,1.520295,18.4755,11.2,"CalPoly",2014-04-28
"HABs-CalPoly_2014-05-05T16:15:00Z",0,159389.94,1.0690174,1.07772,0,0.290965,2.21532,NA,"CalPoly",2014-05-05
"HABs-CalPoly_2014-05-12T16:15:00Z",0,363558.3,1.5847635,7.490115,0.289965,0.778877,8.82535,11.6,"CalPoly",2014-05-12
"HABs-CalPoly_2014-05-19T16:20:00Z",0,49576.137,2.6492865,2.16975,0,0.451923,1.372047,15.9,"CalPoly",2014-05-19
"HABs-CalPoly_2014-06-02T17:00:00Z",0,115144.57,2.5830228,1.7902807,0.21719983,0.6006675,4.177414,NA,"CalPoly",2014-06-02
"HABs-CalPoly_2014-06-11T22:00:00Z",0,212697.61,0.7196881,0.6020924,0,0.13886207,0,NA,"CalPoly",2014-06-11
"HABs-CalPoly_2014-06-25T01:15:00Z",0,17591.531,0.70790887,0.3583306,0,0.15354346,0,NA,"CalPoly",2014-06-25
"HABs-CalPoly_2014-06-30T23:40:00Z",0,3731.537,0.75460213,0.39917898,0,0.38737538,4.728121,NA,"CalPoly",2014-06-30
"HABs-CalPoly_2014-07-08T01:15:00Z",0,26653.836,0.54843485,1.7490124,0.12771793,0.37348485,3.381042,NA,"CalPoly",2014-07-08
"HABs-CalPoly_2014-07-18T01:30:00Z",0,3731.537,0.54504335,0.32110265,0,0.2099405,6.050449,NA,"CalPoly",2014-07-18
"HABs-CalPoly_2014-07-22T02:00:00Z",0,1066.1534,0.8523165,0.41421017,0,0.26740673,3.682182,NA,"CalPoly",2014-07-22
"HABs-CalPoly_2014-07-27T13:50:00Z",1599.2302,3731.537,1.058387,0.7111137,0.19989236,0.67246914,9.135855,NA,"CalPoly",2014-07-27
"HABs-CalPoly_2014-08-05T20:30:00Z",0,0,0.423052,0.4080692,0,0.333641,5.978147,NA,"CalPoly",2014-08-05
"HABs-CalPoly_2014-08-12T00:05:00Z",0,0,2.4682672,1.1821363,0.18578042,0.43726325,7.816272,NA,"CalPoly",2014-08-12
"HABs-CalPoly_2014-08-18T15:15:00Z",0,2132.307,1.47116,0.15494666,0.10684607,0.51139146,2.832605,NA,"CalPoly",2014-08-18
"HABs-CalPoly_2014-08-27T02:15:00Z",0,1066.1534,0.9952489,0.2583286,0.1389397,0.65362376,9.152962,NA,"CalPoly",2014-08-27
"HABs-CalPoly_2014-09-01T15:00:00Z",0,0,1.8329576,0.51293075,0.12785476,0.43957803,5.624497,NA,"CalPoly",2014-09-01
"HABs-CalPoly_2014-09-08T23:45:00Z",0,0,1.6115241,0.33844334,0,0.52154493,13.417842,NA,"CalPoly",2014-09-08
"HABs-CalPoly_2014-09-15T18:45:00Z",0,0,1.3467095,2.0038977,0,0.6339437,9.940967,NA,"CalPoly",2014-09-15
"HABs-CalPoly_2014-09-21T21:40:00Z",0,0,0.8534129,0.449274,0,0.39580223,7.004947,NA,"CalPoly",2014-09-21
"HABs-CalPoly_2014-09-29T20:20:00Z",0,0,0.48683563,3.6498566,0.286582,0.6445997,11.228552,NA,"CalPoly",2014-09-29
"HABs-CalPoly_2014-10-07T01:40:00Z",0,3198.4604,1.6329868,1.1923432,0,0.310392,2.455507,NA,"CalPoly",2014-10-07
"HABs-CalPoly_2014-10-13T02:00:00Z",0,0,NA,NA,NA,NA,NA,NA,"CalPoly",2014-10-13
"HABs-CalPoly_2014-10-21T01:45:00Z",0,17058.455,1.2037903,0.40407676,0,0.24808416,4.662349,NA,"CalPoly",2014-10-21
"HABs-CalPoly_2014-10-27T00:30:00Z",0,3198.4604,3.0173335,2.3651657,0.604354,0.88526016,13.706128,NA,"CalPoly",2014-10-27
"HABs-CalPoly_2014-11-04T01:00:00Z",0,0,0.84103847,1.2882051,0.120247,0.3999024,4.946117,NA,"CalPoly",2014-11-04
"HABs-CalPoly_2014-11-11T01:20:00Z",0,0,1.6496768,1.7307389,0.101992,0.6014477,6.022107,NA,"CalPoly",2014-11-11
"HABs-CalPoly_2014-11-16T19:05:00Z",0,0,1.145048,1.5559803,0.235285,0.49928737,10.019147,NA,"CalPoly",2014-11-16
"HABs-CalPoly_2014-11-23T23:20:00Z",0,0,2.2970157,2.2692492,0.189582,0.5800829,7.908234,NA,"CalPoly",2014-11-23
"HABs-CalPoly_2014-12-01T00:00:00Z",0,0,1.3609296,1.6928886,0.252816,0.41906208,9.275003,NA,"CalPoly",2014-12-01
"HABs-CalPoly_2014-12-07T17:00:00Z",0,533.0767,1.5107603,0.689876,0.101362,0.3648864,5.21197,NA,"CalPoly",2014-12-07
"HABs-CalPoly_2014-12-14T18:00:00Z",0,0,3.3495862,2.7430186,0.40334347,0.75609225,8.157003,NA,"CalPoly",2014-12-14
"HABs-CalPoly_2014-12-22T00:45:00Z",0,0,42.960083,2.9427373,0.23328765,0.62646496,4.3999047,NA,"CalPoly",2014-12-22
"HABs-CalPoly_2014-12-28T16:30:00Z",0,0,10.766917,10.495093,0.5954707,1.0367961,12.285169,NA,"CalPoly",2014-12-28
"HABs-CalPoly_2015-01-05T01:00:00Z",0,1066.1534,5.94642,4.3853965,0.2982334,0.6394921,7.9718523,NA,"CalPoly",2015-01-05
"HABs-CalPoly_2015-01-11T17:15:00Z",0,0,8.201616,9.233323,0.11772511,0.8173798,5.0022316,NA,"CalPoly",2015-01-11
"HABs-CalPoly_2015-01-18T23:00:00Z",1066.1534,0,24.60697,7.389177,0.11561531,0.60496646,5.1887155,15,"CalPoly",2015-01-18
"HABs-CalPoly_2015-01-25T18:30:00Z",0,0,2.0051963,9.665307,0.23337829,1.0477037,9.8895,10.2,"CalPoly",2015-01-25
"HABs-CalPoly_2015-02-04T01:30:00Z",0,0,8.382646,7.0213943,0.41133052,0.87308174,10.877411,13,"CalPoly",2015-02-04
"HABs-CalPoly_2015-02-08T18:30:00Z",0,0,20.981485,6.5384135,0.40592152,0.9850898,6.4003906,12.5,"CalPoly",2015-02-08
"HABs-CalPoly_2015-02-17T01:30:00Z",0,0,5.457319,1.3281881,0.1704039,0.447781,6.2301903,12.5,"CalPoly",2015-02-17
"HABs-CalPoly_2015-02-22T16:30:00Z",0,0,1.6121198,4.3760085,0.4096984,0.64576054,8.479771,11,"CalPoly",2015-02-22
"HABs-CalPoly_2015-03-03T01:30:00Z",0,0,7.894464,4.5319204,0.15808542,0.52519757,8.932537,11,"CalPoly",2015-03-03
"HABs-CalPoly_2015-03-09T22:30:00Z",0,0,NA,NA,NA,NA,NA,12.2,"CalPoly",2015-03-09
"HABs-CalPoly_2015-03-16T01:00:00Z",0,1599.2302,NA,NA,NA,NA,NA,13,"CalPoly",2015-03-16
"HABs-CalPoly_2015-03-22T18:00:00Z",0,0,NA,NA,NA,NA,NA,11.3,"CalPoly",2015-03-22
"HABs-CalPoly_2015-03-29T01:00:00Z",0,0,NA,NA,NA,NA,NA,14.7,"CalPoly",2015-03-29
"HABs-CalPoly_2015-04-05T19:50:00Z",0,533.0767,2.6195462,14.672639,0.39832434,1.221456,17.783718,11.7,"CalPoly",2015-04-05
"HABs-CalPoly_2015-04-12T01:00:00Z",0,14926.148,0.60662335,2.936309,0,0.16416967,0,13.2,"CalPoly",2015-04-12
"HABs-CalPoly_2015-04-19T19:30:00Z",0,15459.225,1.4737406,3.8978045,0.19575751,0.38017115,0,13.5,"CalPoly",2015-04-19
"HABs-CalPoly_2015-04-28T01:30:00Z",0,50109.21,8.535007,1.7417747,0.12354837,0.3204015,0,14.1,"CalPoly",2015-04-28
"HABs-CalPoly_2015-05-03T20:00:00Z",0,0,2.8682373,0.509247,0,0.103813425,2.2272222,15.2,"CalPoly",2015-05-03
"HABs-CalPoly_2015-05-11T00:15:00Z",0,0,10.325485,6.573462,0.32725585,0.78821135,8.836581,15.1,"CalPoly",2015-05-11
"HABs-CalPoly_2015-05-17T18:00:00Z",0,1599.2302,3.3841872,1.5307811,0.10676985,0.36313853,9.015559,13.5,"CalPoly",2015-05-17
"HABs-CalPoly_2015-05-26T15:10:00Z",0,6396.921,18.41576,5.703624,0.319376,1.032,14.378,12.6,"CalPoly",2015-05-26
"HABs-CalPoly_2015-06-01T21:00:00Z",2665.3835,0,10.12264,1.63852,0.16348,0.653,5.615,14.1,"CalPoly",2015-06-01
"HABs-CalPoly_2015-06-08T17:00:00Z",3731.537,0,19.77448,4.097208,0.333792,0.755,9.969,15,"CalPoly",2015-06-08
"HABs-CalPoly_2015-06-15T18:00:00Z",7463.074,9595.381,8.80704,3.332808,0.293192,0.452,10.824,15.6,"CalPoly",2015-06-15
"HABs-CalPoly_2015-06-22T15:45:00Z",9595.381,9595.381,21.7254,4.38216,0.42484,0.999,24.273,14,"CalPoly",2015-06-22
"HABs-CalPoly_2015-06-26T21:45:00Z",0,0,8.69968,0.451856,0.200144,0.245,19.386,14,"CalPoly",2015-06-26
"HABs-CalPoly_2015-07-13T16:30:00Z",4264.614,0,3.45032,1.409,0,0.339,7.348,17.9,"CalPoly",2015-07-13
"HABs-CalPoly_2015-07-20T16:30:00Z",11727.6875,0,32.92372,5.1848373,0.12016282,0.925,8.777,17.8,"CalPoly",2015-07-20
"HABs-CalPoly_2015-07-27T16:45:00Z",533.0767,0,2.598024,2.838608,0.175392,0.332,9.693,17.9,"CalPoly",2015-07-27
"HABs-CalPoly_2015-08-04T17:15:00Z",1066.1534,0,4.84264,2.999336,0.214664,0.47,12.585,17.8,"CalPoly",2015-08-04
"HABs-CalPoly_2015-08-11T16:00:00Z",28253.066,0,1.889192,2.547244,0.191756,0.408,17.19,18.4,"CalPoly",2015-08-11
"HABs-CalPoly_2015-08-17T17:15:00Z",5330.767,0,6.04648,2.05618,0.42482,0.587,11.095,19.1,"CalPoly",2015-08-17
"HABs-CalPoly_2015-08-23T17:45:00Z",32517.68,0,9.15728,1.7,0,0.47,12.389,18.4,"CalPoly",2015-08-23
"HABs-CalPoly_2015-08-30T16:20:00Z",26120.76,0,3.670459,3.20948,0.38352,0.548,13.904,18.7,"CalPoly",2015-08-30
"HABs-CalPoly_2015-09-07T17:10:00Z",3731.537,0,6.3844,5.31336,0.56064,0.975,22.873,17.6,"CalPoly",2015-09-07
"HABs-CalPoly_2015-09-13T18:10:00Z",28253.066,0,7.3744,3.584224,0.270776,0.693,16.421,20.5,"CalPoly",2015-09-13
"HABs-CalPoly_2015-09-21T14:30:00Z",3198.4604,0,5.95144,0.563,0,0.465,8.925,19.2,"CalPoly",2015-09-21
"HABs-CalPoly_2015-09-28T15:00:00Z",1066.1534,0,1.92294,1.492664,0.212336,0.577,12.902,20.2,"CalPoly",2015-09-28
"HABs-CalPoly_2015-10-05T15:10:00Z",4264.614,0,1.24983,3.26243,0.12657,0.693,24.753,17.3,"CalPoly",2015-10-05
"HABs-CalPoly_2015-10-12T15:30:00Z",3731.537,0,2.21778,2.993448,0.216552,0.563,17.567,18.8,"CalPoly",2015-10-12
"HABs-CalPoly_2015-10-19T15:05:00Z",0,0,1.87758,3.688242,0.369758,0.635,24.613,18.5,"CalPoly",2015-10-19
"HABs-CalPoly_2015-10-27T15:50:00Z",0,0,5.733,10.143383,0.456617,1.127,18.13,17.8,"CalPoly",2015-10-27
"HABs-CalPoly_2015-11-03T16:45:00Z",0,0,2.241,6.66275,0.65725,0.86436,18.62,16.1,"CalPoly",2015-11-03
"HABs-CalPoly_2015-11-10T17:00:00Z",0,0,1.872,3.381238,0.978762,0.93688,10.78,15.4,"CalPoly",2015-11-10
"HABs-CalPoly_2015-11-17T16:45:00Z",0,0,2.7,2.2494564,0.3605435,0.54782,10.682,14.5,"CalPoly",2015-11-17
"HABs-CalPoly_2015-11-23T16:35:00Z",0,0,1.332,2.855266,0.174734,0.6468,12.74,14.5,"CalPoly",2015-11-23
"HABs-CalPoly_2015-11-30T16:30:00Z",0,0,0.8874,3.206989,0.193011,0.59486,10.976,14.3,"CalPoly",2015-11-30
"HABs-CalPoly_2015-12-08T17:45:00Z",0,0,1.899,4.6959496,0.4040505,0.74382,13.328,16,"CalPoly",2015-12-08
"HABs-CalPoly_2015-12-14T18:25:00Z",0,0,2.691,3.2286685,0.3213315,0.77714,7.5166,15.1,"CalPoly",2015-12-14
"HABs-CalPoly_2015-12-22T19:30:00Z",0,0,2.925,13.399566,0.2004345,0.441,9.5746,14.7,"CalPoly",2015-12-22
"HABs-CalPoly_2015-12-28T23:00:00Z",0,0,22.054726,10.720028,0.279972,1.029,9.2414,13.8,"CalPoly",2015-12-28
"HABs-CalPoly_2016-01-05T17:00:00Z",0,0,1.143,2.9274375,0.1325625,0.5733,5.3214,14.8,"CalPoly",2016-01-05
"HABs-CalPoly_2016-01-12T15:30:00Z",0,0,2.844,6.907914,0.352086,0.931,13.916,12,"CalPoly",2016-01-12
"HABs-CalPoly_2016-01-19T16:10:00Z",0,0,2.304,4.55032,0.16968,0.74088,9.0846,13.8,"CalPoly",2016-01-19
"HABs-CalPoly_2016-01-26T16:30:00Z",0,0,2.853,11.364882,0.335118,1.1956,17.346,13.7,"CalPoly",2016-01-26
"HABs-CalPoly_2016-02-02T16:30:00Z",0,0,1.143,26.264135,0.4358655,2.1952,27.832,12.1,"CalPoly",2016-02-02
"HABs-CalPoly_2016-02-09T16:45:00Z",0,0,1.494,12.200939,0.299061,1.1662,14.994,11.8,"CalPoly",2016-02-09
"HABs-CalPoly_2016-02-17T17:55:00Z",0,0,1.206,8.035018,0.1749825,0.77518,16.268,12.7,"CalPoly",2016-02-17
"HABs-CalPoly_2016-02-23T16:20:00Z",533.0767,0,1.872,8.653053,0.226947,0.97314,18.718,12.5,"CalPoly",2016-02-23
"HABs-CalPoly_2016-03-01T16:10:00Z",0,0,1.836,5.368519,0.341481,0.71246,10.584,14.4,"CalPoly",2016-03-01
"HABs-CalPoly_2016-03-08T16:30:00Z",2132.307,0,2.304,7.1390023,0.6309975,1.0094,15.68,NA,"CalPoly",2016-03-08
"HABs-CalPoly_2016-03-16T16:20:00Z",0,533.0767,2.322,20.094889,0.405111,2.0188,27.146,14.1,"CalPoly",2016-03-16
"HABs-CalPoly_2016-03-22T15:50:00Z",1066.1534,0,1.755,16.81323,0.4867695,1.3818,20.58,13,"CalPoly",2016-03-22
"HABs-CalPoly_2016-03-29T17:30:00Z",0,0,0.5634,18.963821,0.3361785,1.4112,21.952,10.9,"CalPoly",2016-03-29
"HABs-CalPoly_2016-04-05T15:45:00Z",533.0767,0,8.777485,6.8314,0.119,0.6184878,10.6,12.9,"CalPoly",2016-04-05
"HABs-CalPoly_2016-04-12T16:10:00Z",10661.534,0,28.5196,4.1088,0,0.5135151,2.58,13.6,"CalPoly",2016-04-12
